iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ECU,South America,Ecuador,2023-03-17,1058004.0,0.0,56.57,36016.0,0.0,0.14,59358.73,0.0,3.17,2020.66,0.0,0.01,,,,,,,,,,,,,,,,,,,39553614.0,15333174.0,14239501.0,10546129.0,,3586.0,219.73,85.18,79.1,58.59,199.0,248.0,0.0,,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ECU,South America,Ecuador,2023-03-31,1059009.0,0.0,74.0,36017.0,0.0,0.0,59415.11,0.0,4.15,2020.71,0.0,0.0,,,,,,,,,,,,,,,,,,,39564195.0,15333873.0,14240587.0,10554926.0,,756.0,219.79,85.18,79.11,58.64,42.0,50.0,0.0,,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
ESP,Europe,Spain,2021-01-04,2018500.0,0.0,14135.86,55251.0,0.0,183.86,42202.97,0.0,295.55,1155.19,0.0,3.84,1.41,2220.0,46.68,11624.0,244.41,967.0,20.33,8582.0,180.45,23225354.0,165439.0,489.09,3.48,121782.0,2.56,0.14,7.0,tests performed,82834.0,82834.0,,,,,0.17,0.17,,,,,,78.7,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-05,2018500.0,0.0,14135.86,55251.0,0.0,183.86,42202.97,0.0,295.55,1155.19,0.0,3.84,1.44,2214.0,46.55,11611.0,244.14,1015.0,21.34,8883.0,186.78,23431097.0,205743.0,493.42,4.33,126526.0,2.66,0.15,6.7,tests performed,139339.0,139339.0,,,56505.0,56505.0,0.29,0.29,,,1188.0,56505.0,0.12,78.7,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-07,2018500.0,0.0,14135.86,55251.0,0.0,183.86,42202.97,0.0,295.55,1155.19,0.0,3.84,1.5,2318.0,48.74,12636.0,265.69,1111.0,23.36,9735.0,204.7,23710621.0,180729.0,499.31,3.81,121608.0,2.56,0.16,6.2,tests performed,207323.0,207323.0,,,,41496.0,0.44,0.44,,,873.0,41496.0,0.09,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-08,2018500.0,0.0,14135.86,55251.0,0.0,183.86,42202.97,0.0,295.55,1155.19,0.0,3.84,1.5,2334.0,49.08,12694.0,266.91,1125.0,23.66,10559.0,222.02,23921817.0,211196.0,503.76,4.45,144160.0,3.04,0.16,6.2,tests performed,277976.0,277976.0,,,70653.0,48786.0,0.58,0.58,,,1026.0,48786.0,0.1,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-11,2179091.0,0.0,22941.57,56828.0,0.0,225.29,45560.62,0.0,479.66,1188.16,0.0,4.71,1.5,2651.0,55.74,15139.0,318.32,1225.0,25.76,12217.0,256.88,24334834.0,199889.0,512.45,4.21,158497.0,3.34,0.17,5.8,tests performed,406091.0,406091.0,,,,46180.0,0.85,0.85,,,971.0,46180.0,0.1,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-12,2179091.0,0.0,22941.57,56828.0,0.0,225.29,45560.62,0.0,479.66,1188.16,0.0,4.71,1.49,2746.0,57.74,15480.0,325.49,1289.0,27.1,12860.0,270.4,24571091.0,236257.0,517.43,4.97,162856.0,3.43,0.17,5.7,tests performed,488122.0,488122.0,,,82031.0,49826.0,1.03,1.03,,,1048.0,49826.0,0.1,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-13,2179091.0,0.0,22941.57,56828.0,0.0,225.29,45560.62,0.0,479.66,1188.16,0.0,4.71,1.48,2849.0,59.9,16077.0,338.05,1383.0,29.08,13822.0,290.63,24823655.0,252564.0,522.75,5.32,184823.0,3.89,0.17,5.8,tests performed,581638.0,581638.0,,,93516.0,58330.0,1.22,1.22,,,1226.0,58330.0,0.12,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-14,2179091.0,0.0,22941.57,56828.0,0.0,225.29,45560.62,0.0,479.66,1188.16,0.0,4.71,1.45,2953.0,62.09,16706.0,351.27,1477.0,31.06,14601.0,307.01,25066572.0,242917.0,527.86,5.12,193707.0,4.08,0.17,5.7,tests performed,676186.0,676186.0,,,94548.0,66980.0,1.42,1.42,,,1408.0,66980.0,0.14,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-15,2179091.0,0.0,22941.57,56828.0,0.0,225.29,45560.62,0.0,479.66,1188.16,0.0,4.71,1.43,3006.0,63.21,17131.0,360.21,1588.0,33.39,15423.0,324.29,25325551.0,258979.0,533.32,5.45,200533.0,4.22,0.18,5.6,tests performed,768950.0,768950.0,,,92764.0,70139.0,1.62,1.62,,,1475.0,70139.0,0.15,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-18,2413174.0,0.0,33440.43,59153.0,0.0,332.14,50454.85,0.0,699.18,1236.78,0.0,6.94,1.37,3425.0,72.02,20771.0,436.74,1844.0,38.77,17871.0,375.77,25853625.0,245849.0,544.44,5.18,216970.0,4.57,0.17,5.7,tests performed,897942.0,895627.0,2315.0,,,70264.0,1.89,1.88,0.0,,1477.0,69934.0,0.15,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-19,2413174.0,0.0,33440.43,59153.0,0.0,332.14,50454.85,0.0,699.18,1236.78,0.0,6.94,1.34,3581.0,75.3,21645.0,455.12,1926.0,40.5,18933.0,398.1,26146697.0,293072.0,550.61,6.17,225087.0,4.74,0.17,5.8,tests performed,966097.0,956756.0,9341.0,,68155.0,68282.0,2.03,2.01,0.02,,1436.0,66948.0,0.14,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-20,2413174.0,0.0,33440.43,59153.0,0.0,332.14,50454.85,0.0,699.18,1236.78,0.0,6.94,1.32,3732.0,78.47,22823.0,479.89,2031.0,42.7,19875.0,417.9,26446426.0,299729.0,556.92,6.31,231824.0,4.88,0.17,5.9,tests performed,1025937.0,1010295.0,15642.0,,59840.0,63471.0,2.16,2.12,0.03,,1335.0,61237.0,0.13,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-21,2413174.0,0.0,33440.43,59153.0,0.0,332.14,50454.85,0.0,699.18,1236.78,0.0,6.94,1.29,3908.0,82.17,23527.0,494.7,2136.0,44.91,20676.0,434.75,26749151.0,302725.0,563.29,6.38,240368.0,5.06,0.17,6.0,tests performed,1103301.0,1054245.0,49056.0,,77364.0,61016.0,2.32,2.22,0.1,,1283.0,54008.0,0.11,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-22,2413174.0,0.0,33440.43,59153.0,0.0,332.14,50454.85,0.0,699.18,1236.78,0.0,6.94,1.26,4048.0,85.12,23781.0,500.04,2222.0,46.72,21407.0,450.12,27052902.0,303751.0,569.69,6.4,246764.0,5.2,0.16,6.1,tests performed,1165825.0,1097369.0,68456.0,,62524.0,56696.0,2.45,2.31,0.14,,1192.0,46917.0,0.1,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-24,2657841.0,244667.0,34952.43,62560.0,3407.0,486.71,55570.37,5115.52,730.79,1308.01,71.23,10.18,1.21,4284.0,90.08,26204.0,550.98,2289.0,48.13,22382.0,470.62,27378029.0,133789.0,576.54,2.82,252893.0,5.33,0.16,6.3,tests performed,1237593.0,1148895.0,88698.0,,,54664.0,2.6,2.42,0.19,,1149.0,42213.0,0.09,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,74547.0,16.22,22.96,1569.84
ESP,Europe,Spain,2021-01-25,2657841.0,0.0,34952.43,62560.0,0.0,486.71,55570.37,0.0,730.79,1308.01,0.0,10.18,1.18,4433.0,93.21,26387.0,554.83,2334.0,49.08,22669.0,476.65,27652007.0,273978.0,582.31,5.77,256912.0,5.41,0.16,6.4,tests performed,1291216.0,1167519.0,123697.0,,53623.0,56182.0,2.71,2.45,0.26,,1181.0,38842.0,0.08,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-26,2657841.0,0.0,34952.43,62560.0,0.0,486.71,55570.37,0.0,730.79,1308.01,0.0,10.18,1.15,4515.0,94.94,26276.0,552.5,2327.0,48.93,22632.0,475.88,27962236.0,310229.0,588.84,6.53,259363.0,5.46,0.15,6.6,tests performed,1356461.0,1183395.0,173066.0,,65245.0,55766.0,2.85,2.49,0.36,,1173.0,32377.0,0.07,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-27,2657841.0,0.0,34952.43,62560.0,0.0,486.71,55570.37,0.0,730.79,1308.01,0.0,10.18,1.12,4608.0,96.89,26104.0,548.88,2324.0,48.87,22391.0,470.81,28280937.0,318701.0,595.55,6.71,262073.0,5.52,0.15,6.8,tests performed,1395618.0,1202859.0,192759.0,,39157.0,52812.0,2.93,2.53,0.41,,1110.0,27509.0,0.06,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-28,2657841.0,0.0,34952.43,62560.0,0.0,486.71,55570.37,0.0,730.79,1308.01,0.0,10.18,1.09,4727.0,99.39,26041.0,547.56,2315.0,48.68,22082.0,464.31,28580251.0,299314.0,601.86,6.3,261586.0,5.51,0.14,6.9,tests performed,1474189.0,1222323.0,251866.0,,78571.0,52984.0,3.1,2.57,0.53,,1114.0,24011.0,0.05,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-01-31,2859888.0,202047.0,28863.86,66379.0,3819.0,545.57,59794.78,4224.42,603.49,1387.86,79.85,11.41,1.01,4894.0,102.9,27029.0,568.33,2311.0,48.59,20974.0,441.01,29214373.0,133466.0,615.21,2.81,262335.0,5.52,0.13,7.5,tests performed,1609261.0,1251369.0,357892.0,,,53095.0,3.38,2.63,0.75,,1116.0,14639.0,0.03,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,77050.2,16.4,24.55,1622.56
ESP,Europe,Spain,2021-02-01,2859888.0,0.0,28863.86,66379.0,0.0,545.57,59794.78,0.0,603.49,1387.86,0.0,11.41,0.98,4853.0,102.04,26268.0,552.33,2246.0,47.23,20239.0,425.56,29465473.0,251100.0,620.5,5.29,259067.0,5.46,0.13,7.8,tests performed,1673054.0,1254535.0,418519.0,,63793.0,54548.0,3.52,2.64,0.88,,1147.0,12431.0,0.03,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-02,2859888.0,0.0,28863.86,66379.0,0.0,545.57,59794.78,0.0,603.49,1387.86,0.0,11.41,0.96,4836.0,101.68,25425.0,534.6,2210.0,46.47,19633.0,412.82,29744524.0,279051.0,626.37,5.88,254613.0,5.36,0.12,8.0,tests performed,1764778.0,1265800.0,498978.0,,91724.0,58331.0,3.71,2.66,1.05,,1227.0,11772.0,0.02,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-03,2859888.0,0.0,28863.86,66379.0,0.0,545.57,59794.78,0.0,603.49,1387.86,0.0,11.41,0.93,4843.0,101.83,24460.0,514.31,2139.0,44.98,18827.0,395.87,30030132.0,285608.0,632.39,6.01,249885.0,5.26,0.12,8.3,tests performed,1865342.0,1279220.0,586122.0,,100564.0,67103.0,3.92,2.69,1.23,,1411.0,10909.0,0.02,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-04,2859888.0,0.0,28863.86,66379.0,0.0,545.57,59794.78,0.0,603.49,1387.86,0.0,11.41,0.9,4795.0,100.82,23798.0,500.39,2048.0,43.06,18198.0,382.64,30299717.0,269585.0,638.06,5.68,245638.0,5.17,0.12,8.7,tests performed,1988160.0,1305251.0,682909.0,,122818.0,73424.0,4.18,2.74,1.44,,1544.0,11847.0,0.02,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-07,2990431.0,130543.0,18649.0,69694.0,3315.0,473.57,62524.19,2729.4,389.92,1457.17,69.31,9.9,0.83,4732.0,99.5,22907.0,481.66,1916.0,40.29,15874.0,333.78,30837879.0,106864.0,649.4,2.25,231929.0,4.88,0.1,9.6,tests performed,2105033.0,1318626.0,786407.0,,,70825.0,4.43,2.77,1.65,,1489.0,9608.0,0.02,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,78553.2,16.37,14.93,1654.21
ESP,Europe,Spain,2021-02-08,2990431.0,0.0,18649.0,69694.0,0.0,473.57,62524.19,0.0,389.92,1457.17,0.0,9.9,0.8,4593.0,96.58,21514.0,452.37,1843.0,38.75,15259.0,320.85,31059580.0,221701.0,654.07,4.67,227730.0,4.8,0.1,10.0,tests performed,2167241.0,1328459.0,838782.0,,62208.0,70598.0,4.56,2.79,1.76,,1484.0,10561.0,0.02,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-09,2990431.0,0.0,18649.0,69694.0,0.0,473.57,62524.19,0.0,389.92,1457.17,0.0,9.9,0.79,4558.0,95.84,20269.0,426.19,1788.0,37.6,14486.0,304.59,31300064.0,240484.0,659.13,5.06,222220.0,4.68,0.09,10.6,tests performed,2233249.0,1343566.0,889683.0,,66008.0,66924.0,4.7,2.83,1.87,,1407.0,11109.0,0.02,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-10,2990431.0,0.0,18649.0,69694.0,0.0,473.57,62524.19,0.0,389.92,1457.17,0.0,9.9,0.77,4447.0,93.51,19069.0,400.96,1686.0,35.45,13803.0,290.23,31523397.0,223333.0,663.83,4.7,213324.0,4.49,0.09,11.1,tests performed,2320507.0,1377229.0,943278.0,,87258.0,65024.0,4.88,2.9,1.98,,1367.0,14001.0,0.03,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-11,2990431.0,0.0,18649.0,69694.0,0.0,473.57,62524.19,0.0,389.92,1457.17,0.0,9.9,0.76,4351.0,91.49,17958.0,377.6,1605.0,33.75,12920.0,271.67,31737881.0,214484.0,668.35,4.52,205452.0,4.33,0.09,11.6,tests performed,2423045.0,1422560.0,1000485.0,,102538.0,62126.0,5.09,2.99,2.1,,1306.0,16758.0,0.04,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-14,3066130.0,75699.0,10814.14,72153.0,2459.0,351.29,64106.91,1582.72,226.1,1508.58,51.41,7.34,0.73,4196.0,88.23,16766.0,352.53,1252.0,26.32,11032.0,231.97,32107195.0,64677.0,676.13,1.36,181331.0,3.82,0.08,12.2,tests performed,2561608.0,1491517.0,1070091.0,,,65225.0,5.39,3.14,2.25,,1371.0,24699.0,0.05,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,79133.41,16.16,5.93,1666.42
ESP,Europe,Spain,2021-02-15,3066130.0,0.0,10814.14,72153.0,0.0,351.29,64106.91,0.0,226.1,1508.58,0.0,7.34,0.73,4053.0,85.22,15544.0,326.84,1220.0,25.65,10373.0,218.11,32269176.0,161981.0,679.54,3.41,172799.0,3.64,0.08,12.3,tests performed,2624512.0,1527590.0,1096922.0,,62904.0,65324.0,5.52,3.21,2.31,,1374.0,28447.0,0.06,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-16,3066130.0,0.0,10814.14,72153.0,0.0,351.29,64106.91,0.0,226.1,1508.58,0.0,7.34,0.72,3909.0,82.19,14413.0,303.06,1146.0,24.1,9747.0,204.95,32450390.0,181214.0,683.35,3.82,164332.0,3.46,0.08,12.7,tests performed,2690457.0,1571277.0,1119180.0,,65945.0,65315.0,5.66,3.3,2.35,,1373.0,32530.0,0.07,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-17,3066130.0,0.0,10814.14,72153.0,0.0,351.29,64106.91,0.0,226.1,1508.58,0.0,7.34,0.72,3840.0,80.74,13437.0,282.54,1132.0,23.8,9263.0,194.77,32615156.0,164766.0,686.82,3.47,155966.0,3.28,0.08,13.0,tests performed,2782751.0,1638195.0,1144556.0,,92294.0,66035.0,5.85,3.44,2.41,,1388.0,37281.0,0.08,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-18,3066130.0,0.0,10814.14,72153.0,0.0,351.29,64106.91,0.0,226.1,1508.58,0.0,7.34,0.72,3739.0,78.62,12575.0,264.41,1081.0,22.73,8833.0,185.73,32771516.0,156360.0,690.12,3.29,147662.0,3.11,0.08,13.0,tests performed,2936011.0,1764985.0,1171026.0,,153260.0,73281.0,6.17,3.71,2.46,,1541.0,48918.0,0.1,71.3,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-21,3116530.0,50400.0,7200.0,73845.0,1692.0,241.71,65160.68,1053.77,150.54,1543.96,35.38,5.05,0.73,3539.0,74.41,11678.0,245.55,1001.0,21.05,7675.0,161.38,33062156.0,57377.0,696.24,1.21,136423.0,2.87,0.07,13.5,tests performed,3090351.0,1893290.0,1197061.0,,,75535.0,6.5,3.98,2.52,,1588.0,57396.0,0.12,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,78989.2,15.82,-1.5,1663.39
ESP,Europe,Spain,2021-02-22,3116530.0,0.0,7200.0,73845.0,0.0,241.71,65160.68,0.0,150.54,1543.96,0.0,5.05,0.73,3367.0,70.8,10802.0,227.13,950.0,19.98,7392.0,155.43,33208411.0,146255.0,699.32,3.08,134176.0,2.83,0.07,13.9,tests performed,3165191.0,1956886.0,1208305.0,,74840.0,77240.0,6.66,4.11,2.54,,1624.0,61328.0,0.13,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-23,3116530.0,0.0,7200.0,73845.0,0.0,241.71,65160.68,0.0,150.54,1543.96,0.0,5.05,0.73,3243.0,68.19,10260.0,215.73,921.0,19.37,7057.0,148.38,33362619.0,154208.0,702.56,3.25,130318.0,2.74,0.07,14.3,tests performed,3284678.0,2063495.0,1221183.0,,119487.0,84889.0,6.91,4.34,2.57,,1785.0,70317.0,0.15,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-24,3116530.0,0.0,7200.0,73845.0,0.0,241.71,65160.68,0.0,150.54,1543.96,0.0,5.05,0.74,3133.0,65.88,9656.0,203.03,876.0,18.42,6811.0,143.21,33509460.0,146841.0,705.66,3.09,127758.0,2.69,0.07,14.9,tests performed,3436158.0,2204376.0,1231782.0,,151480.0,93344.0,7.23,4.64,2.59,,1963.0,80883.0,0.17,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-25,3116530.0,0.0,7200.0,73845.0,0.0,241.71,65160.68,0.0,150.54,1543.96,0.0,5.05,0.74,3021.0,63.52,9186.0,193.15,849.0,17.85,6620.0,139.2,33632723.0,123263.0,708.25,2.6,123030.0,2.59,0.07,15.2,tests performed,3605635.0,2361852.0,1243783.0,,169477.0,95661.0,7.58,4.97,2.62,,2011.0,85267.0,0.18,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-02-28,3155466.0,38936.0,5562.29,75160.0,1315.0,187.86,65974.76,814.08,116.3,1571.45,27.49,3.93,0.77,2923.0,61.46,8831.0,185.69,790.0,16.61,6394.0,134.44,33890881.0,49974.0,713.69,1.05,118389.0,2.49,0.06,15.6,tests performed,3829465.0,2567617.0,1261848.0,,,105588.0,8.05,5.4,2.65,,2220.0,96332.0,0.2,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,78594.8,15.45,-4.18,1655.08
ESP,Europe,Spain,2021-03-01,3155466.0,0.0,5562.29,75160.0,0.0,187.86,65974.76,0.0,116.3,1571.45,0.0,3.93,0.78,2796.0,58.79,8450.0,177.68,752.0,15.81,6144.0,129.19,34023378.0,132497.0,716.48,2.79,116424.0,2.45,0.06,16.1,tests performed,3908734.0,2642034.0,1266700.0,,79269.0,106220.0,8.22,5.56,2.66,,2233.0,97878.0,0.21,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-03-02,3155466.0,0.0,5562.29,75160.0,0.0,187.86,65974.76,0.0,116.3,1571.45,0.0,3.93,0.79,2710.0,56.98,8081.0,169.92,734.0,15.43,6059.0,127.4,34179326.0,155948.0,719.76,3.28,116672.0,2.46,0.06,16.7,tests performed,4059320.0,2772318.0,1287002.0,,150586.0,110663.0,8.54,5.83,2.71,,2327.0,101260.0,0.21,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-03-03,3155466.0,0.0,5562.29,75160.0,0.0,187.86,65974.76,0.0,116.3,1571.45,0.0,3.93,0.8,2615.0,54.98,7585.0,159.49,733.0,15.41,5906.0,124.18,34323604.0,144278.0,722.8,3.04,116306.0,2.45,0.06,16.9,tests performed,4229092.0,2920179.0,1308913.0,,169772.0,113276.0,8.89,6.14,2.75,,2382.0,102258.0,0.22,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-03-04,3155466.0,0.0,5562.29,75160.0,0.0,187.86,65974.76,0.0,116.3,1571.45,0.0,3.93,0.81,2571.0,54.06,7347.0,154.48,735.0,15.46,5784.0,121.62,34451804.0,128200.0,725.5,2.7,117012.0,2.46,0.06,17.5,tests performed,4471577.0,3129092.0,1342485.0,,242485.0,123706.0,9.4,6.58,2.82,,2601.0,109606.0,0.23,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-03-07,3189158.0,33692.0,4813.14,76087.0,927.0,132.43,66679.19,704.44,100.63,1590.83,19.38,2.77,0.85,2471.0,51.96,7292.0,153.33,717.0,15.08,5267.0,110.75,34702910.0,49899.0,730.79,1.05,116004.0,2.44,0.06,18.2,tests performed,4712191.0,3328703.0,1383488.0,,,126104.0,9.91,7.0,2.91,,2652.0,108727.0,0.23,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,77950.2,15.05,-7.02,1641.51
ESP,Europe,Spain,2021-03-08,3189158.0,0.0,4813.14,76087.0,0.0,132.43,66679.19,0.0,100.63,1590.83,0.0,2.77,0.86,2366.0,49.75,7026.0,147.73,713.0,14.99,5214.0,109.63,34835180.0,132270.0,733.57,2.78,115972.0,2.44,0.06,18.2,tests performed,4848648.0,3436412.0,1412236.0,,136457.0,134273.0,10.2,7.23,2.97,,2823.0,113483.0,0.24,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
ESP,Europe,Spain,2021-03-09,3189158.0,0.0,4813.14,76087.0,0.0,132.43,66679.19,0.0,100.63,1590.83,0.0,2.77,0.87,2331.0,49.01,6807.0,143.13,712.0,14.97,5117.0,107.59,34977791.0,142611.0,736.58,3.0,114066.0,2.4,0.06,18.2,tests performed,4989505.0,3541667.0,1447838.0,,140857.0,132884.0,10.49,7.45,3.04,,2794.0,109907.0,0.23,68.52,93.1,45.5,19.44,13.8,34272.36,1.0,99.4,7.17,27.4,31.4,,2.97,83.56,0.9,47558632,,,,
